Entity,Code,Year,"GDP per capita, PPP (constant 2021 international $)",Continent,Gini coefficient,Political regime,Trade (% of GDP),Primary energy consumption per capita (kWh/person),Gini level,Combined GDP-Gini,GDP PPP level,Gini-GDP Flag
Poland,POL,2016,33244.3,Europe,0.31189167,2.0,96.865906,29851.602,Medium,22875.679755019,High,False
Poland,POL,2017,34952.836,Europe,0.2968527,2.0,100.565895,31357.4,Low,24576.9922607428,High,True
Poland,POL,2018,37136.016,Europe,0.302149,2.0,102.44246,31724.717,Medium,25915.405901616003,High,False
Poland,POL,2019,38846.504,Europe,0.28760177,2.0,101.58103,30843.25,Low,27674.18069128792,High,True
Poland,POL,2020,38122.438,Europe,0.284626,2.0,99.259094,29645.658,Low,27271.800961812,High,True
Poland,POL,2021,41774.582,Europe,0.28479505,2.0,110.87428,31971.576,Low,29877.3878305809,High,True
Portugal,PRT,2003,35301.07,Europe,0.38775018,3.0,61.138947,29138.42,Medium,21613.0737533074,High,False
Portugal,PRT,2004,35846.69,Europe,0.38938782,3.0,63.204594,28448.39,Medium,21888.4255266842,High,False
Portugal,PRT,2005,36059.992,Europe,0.38480073,3.0,62.944504,28343.08,Medium,22184.08075460584,High,False
Portugal,PRT,2006,36579.953,Europe,0.3806078,3.0,68.54705,28061.066,Medium,22657.3375645666,High,False
Portugal,PRT,2007,37423.324,Europe,0.36750183,3.0,69.94612,28156.71,Medium,23670.183945317083,High,False
Portugal,PRT,2008,37488.703,Europe,0.3663415,3.0,72.075745,26982.877,Medium,23755.0353099255,High,False
Portugal,PRT,2009,36283.67,Europe,0.34907416,3.0,61.492695,27214.096,Medium,23617.9783730328,High,False
Portugal,PRT,2010,36897.203,Europe,0.35844672,3.0,67.68924,28720.541,Medium,23671.521607475843,High,False
Portugal,PRT,2011,36318.336,Europe,0.36344677,3.0,73.007576,27433.566,Medium,23118.554089025285,High,False
Portugal,PRT,2012,34988.68,Europe,0.36034793,3.0,75.94111,25134.441,Medium,22380.5815885676,High,False
Portugal,PRT,2013,34835.01,Europe,0.36187103,3.0,78.0305,27680.29,Medium,22229.2290512397,High,False
Portugal,PRT,2014,35283.008,Europe,0.35562173,3.0,80.22067,28032.568,Medium,22735.603655436164,High,False
Portugal,PRT,2015,35992.688,Europe,0.355233,3.0,80.634674,27931.508,Medium,23206.897463696,High,False
Portugal,PRT,2016,36830.03,Europe,0.3519052,3.0,79.52235,29988.79,Medium,23869.350926844,High,False
Portugal,PRT,2017,38143.758,Europe,0.3380384,3.0,84.80779,29287.125,Medium,25249.7030756928,High,False
Portugal,PRT,2018,39330.5,Europe,0.33492562,3.0,86.735695,29903.955,Medium,26157.70790259,High,False
Portugal,PRT,2019,40400.805,Europe,0.32762748,3.0,86.77099,28479.97,Medium,27164.3910678786,High,False
Portugal,PRT,2020,37047.105,Europe,0.3466863,3.0,76.508644,25756.738,Medium,24203.381241838502,High,False
Portugal,PRT,2021,38862.09,Europe,0.3459202,3.0,85.87354,25897.682,Medium,25418.908054782,High,False
Qatar,QAT,2017,115064.945,Asia,0.35128385,0.0,91.49459,208014.69,Medium,74644.48812036176,High,False
Romania,ROU,1992,13312.798,Europe,0.25461727,2.0,63.990246,24151.34,Low,9923.12971717854,Medium,False
Romania,ROU,1994,14087.381,Europe,0.28200582,2.0,51.86707,22306.182,Low,10114.65756944258,Medium,False
Romania,ROU,1995,14995.828,Europe,0.31158027,2.0,56.291225,24621.63,Medium,10323.42386288644,Medium,False
Romania,ROU,1997,14911.898,Europe,0.30504426,2.0,63.205242,23478.516,Medium,10363.109109394518,Medium,False
Romania,ROU,2006,22554.06,Europe,0.3964077,2.0,61.683624,22363.611,Medium,13613.456949738003,Medium,False
Romania,ROU,2007,24545.506,Europe,0.37547696,2.0,63.505157,21741.182,Medium,15329.23402545824,Medium,False
Romania,ROU,2008,27280.908,Europe,0.36428705,2.0,65.1752,21837.455,Medium,17342.8265033586,Medium,False
Romania,ROU,2009,25991.533,Europe,0.35564327,2.0,58.47006,19159.404,Medium,16747.819211567086,Medium,False
Romania,ROU,2010,25125.145,Europe,0.3547109,2.0,69.95493,19494.453,Medium,16212.982204419504,Medium,False
Romania,ROU,2011,26384.123,Europe,0.3586662,2.0,76.271355,20194.62,Medium,16921.029863257398,Medium,False
Romania,ROU,2012,27006.336,Europe,0.3654543,2.0,76.59432,19532.703,Medium,17136.754381555198,Medium,False
Romania,ROU,2013,27182.37,Europe,0.3691507,2.0,81.39761,18417.541,Medium,17147.979086841,Medium,False
Romania,ROU,2014,28407.402,Europe,0.36009043,2.0,83.375145,18959.768,Medium,18178.16839863713,Medium,False
Romania,ROU,2015,29442.305,Europe,0.35913625,2.0,83.52058,19146.7,Medium,18868.50599094375,Medium,False
Romania,ROU,2016,30458.562,Europe,0.34406662,2.0,85.892525,19248.842,Medium,19978.787522599563,High,False
Romania,ROU,2017,33145.82,Europe,0.36012593,2.0,87.15607,19693.322,Medium,21209.1507468874,High,False
Romania,ROU,2018,35381.91,Europe,0.35758388,2.0,86.491196,19995.69,Medium,22729.909340389204,High,False
Romania,ROU,2019,36964.258,Europe,0.34800515,2.0,84.367714,19658.541,Medium,24100.505850071306,High,False
Romania,ROU,2020,35802.69,Europe,0.3457019,2.0,77.923645,19004.617,Medium,23425.632041889003,High,False
Romania,ROU,2021,38071.176,Europe,0.3385264,2.0,86.61335,20177.553,Medium,25183.0778449536,High,False
Russia,RUS,1993,22122.291,Europe,0.45385477,1.0,68.69844,59901.234,High,12081.983706321931,Medium,False
Russia,RUS,1996,17879.922,Europe,0.4609863,1.0,47.9225,50010.332,High,9637.522912931398,Medium,False
Russia,RUS,1997,18160.229,Europe,0.38409194,1.0,47.25692,47390.88,Medium,11185.03141254574,Medium,False
Russia,RUS,1998,17226.227,Europe,0.38137,1.0,55.772255,47388.21,Medium,10656.66080901,Medium,False
Russia,RUS,1999,18385.465,Europe,0.37443382,1.0,69.39328,48097.676,Medium,11501.3251075737,Medium,False
Russia,RUS,2000,20309.268,Europe,0.37092733,1.0,68.09391,49127.297,Medium,12776.00544650556,Medium,False
Russia,RUS,2001,21435.766,Europe,0.36924976,1.0,61.11086,50112.773,Medium,13520.61454908384,Medium,False
Russia,RUS,2002,22546.727,Europe,0.37283763,1.0,59.645447,50130.184,Medium,14140.458741062988,Medium,False
Russia,RUS,2003,24302.658,Europe,0.39971545,1.0,59.12827,51387.617,Medium,14588.5101213339,Medium,False
Russia,RUS,2004,26157.557,Europe,0.4031583,1.0,56.581852,52053.33,High,15611.920787726898,Medium,False
Russia,RUS,2005,27937.998,Europe,0.41265598,1.0,56.71325,52182.89,High,16409.21605607196,Medium,False
Russia,RUS,2006,30328.078,Europe,0.4095094,1.0,54.733402,54674.26,High,17908.4449750668,High,False
Russia,RUS,2007,32962.3,Europe,0.42272472,1.0,51.706123,55047.945,High,19028.320961944,High,False
Russia,RUS,2008,34691.574,Europe,0.41568583,1.0,53.382465,55313.555,High,20270.778267803584,High,False
Russia,RUS,2009,31976.006,Europe,0.398456,1.0,48.435062,52542.598,Medium,19234.974553264004,High,False
Russia,RUS,2010,33399.926,Europe,0.39548978,1.0,50.355507,54552.457,Medium,20190.59661424372,High,False
Russia,RUS,2011,34795.035,Europe,0.39749315,1.0,48.0354,56363.645,Medium,20964.24693348975,High,False
Russia,RUS,2012,36104.273,Europe,0.40714827,1.0,47.15139,56592.63,High,21404.48070844229,High,False
Russia,RUS,2013,36628.92,Europe,0.40884423,1.0,46.287148,55798.14,High,21653.3974068684,High,False
Russia,RUS,2014,36217.965,Europe,0.3988122,1.0,47.801342,55846.12,Medium,21773.798698826995,High,False
Russia,RUS,2015,35393.57,Europe,0.37710539,1.0,49.35935,54818.855,Medium,22046.4639816577,High,False
Russia,RUS,2016,35361.547,Europe,0.368485,1.0,46.51812,55724.008,Medium,22331.347353705,High,False
Russia,RUS,2017,35932.234,Europe,0.37239072,1.0,46.876526,55933.996,Medium,22551.40350953152,High,False
Russia,RUS,2018,36908.367,Europe,0.37473005,1.0,51.580902,57892.727,Medium,23077.69278867165,High,False
Russia,RUS,2019,37698.953,Europe,0.37736863,1.0,49.228752,57430.348,Medium,23472.550753955613,High,False
Russia,RUS,2020,36746.375,Europe,0.36068243,1.0,45.966908,55480.83,Medium,23492.60317130875,High,False
Rwanda,RWA,2000,1015.7939,Africa,0.4851838,0.0,27.484863,357.7341,High,522.94715558118,Low,False
Rwanda,RWA,2005,1359.1343,Africa,0.52019864,1.0,34.216537,300.62256,High,652.1144855626479,Low,False
Rwanda,RWA,2010,1777.6393,Africa,0.4722184,1.0,37.278877,324.94382,High,938.20531397688,Low,False
Rwanda,RWA,2013,2030.6693,Africa,0.45111495,1.0,42.693493,390.73227,High,1114.604020263965,Low,False
Rwanda,RWA,2016,2314.6592,Africa,0.43709454,1.0,49.484905,429.51797,High,1302.9343017192325,Low,False
Senegal,SEN,1991,2917.0142,Africa,0.5404016,2.0,42.1829,1266.8488,High,1340.65505909728,Low,False
Senegal,SEN,1994,2757.8608,Africa,0.39245197,2.0,54.738136,1777.9971,Medium,1675.532896054224,Low,False
Senegal,SEN,2001,3149.331,Africa,0.41229436,2.0,49.720577,2183.0105,High,1850.87959092684,Low,False
Senegal,SEN,2005,3301.8208,Africa,0.3921271,2.0,54.903244,2270.2583,Medium,2007.08738497632,Low,False
Senegal,SEN,2011,3362.8794,Africa,0.40274113,2.0,57.576878,2183.9285,High,2008.5095503902776,Low,False
Senegal,SEN,2018,3998.2864,Africa,0.38314784,2.0,61.78984,2541.6353,Medium,2466.351602138624,Low,False
Senegal,SEN,2021,4173.6772,Africa,0.3615772,2.0,69.37599,2505.209,Medium,2664.57068432016,Low,False
Serbia,SRB,2012,18195.398,Europe,0.39887607,3.0,82.07668,25157.438,Medium,10937.68915367414,Medium,False
Serbia,SRB,2013,18366.686,Europe,0.3944599,2.0,84.33226,25155.992,Medium,11121.7648771086,Medium,False
Serbia,SRB,2014,18123.219,Europe,0.40437588,1.0,88.3815,22474.787,High,10794.62636844228,Medium,False
Serbia,SRB,2015,18452.238,Europe,0.40461844,1.0,93.528145,24964.81,High,10986.12224593128,Medium,False
Serbia,SRB,2016,19100.998,Europe,0.38775226,1.0,97.6907,25665.121,Medium,11694.542857244518,Medium,False
Serbia,SRB,2017,19656.764,Europe,0.36105734,1.0,102.74045,26359.041,Medium,12559.54507715224,Medium,False
Serbia,SRB,2018,20683.371,Europe,0.35003355,1.0,105.56371,26481.451,Medium,13443.497222902948,Medium,False
Serbia,SRB,2019,21782.447,Europe,0.34475464,1.0,107.57731,26602.787,Medium,14272.84732619592,Medium,False
Serbia,SRB,2020,21719.705,Europe,0.34950927,1.0,100.32446,26211.984,Medium,14128.466760834652,Medium,False
Serbia,SRB,2021,23668.523,Europe,0.3312897,1.0,112.3423,27640.852,Medium,15827.3851158869,Medium,False
Seychelles,SYC,1999,19969.352,Africa,0.42776692,1.0,88.36433,29087.79,High,11427.12380056416,Medium,False
Seychelles,SYC,2006,21341.86,Africa,0.42767617,1.0,177.56694,54491.8,High,12214.4550545238,Medium,False
Seychelles,SYC,2013,24770.652,Africa,0.46822062,1.0,196.51773,38688.062,High,13172.52196275576,Medium,False
Seychelles,SYC,2018,32841.426,Africa,0.3212532,3.0,185.70753,45307.637,Medium,22291.0128049368,High,False
Sierra Leone,SLE,2003,1981.0682,Africa,0.40167344,2.0,29.690723,454.77032,High,1185.325721231392,Low,False
Sierra Leone,SLE,2011,2471.7185,Africa,0.34030157,2.0,46.249256,564.6626,Medium,1630.588813851955,Low,False
Sierra Leone,SLE,2018,2766.717,Africa,0.35690176,2.0,37.37746,568.16583,Medium,1779.27083327808,Low,False
Slovakia,SVK,1992,13975.755,Europe,0.20186578,3.0,131.4419,40314.297,Low,11154.5283158361,Medium,False
Slovakia,SVK,1996,16772.686,Europe,0.26275486,2.0,110.8177,39416.023,Low,12365.58123824604,Medium,False
Slovakia,SVK,2004,21889.305,Europe,0.2707678,3.0,140.22246,40008.508,Low,15962.386041621,Medium,False
Slovakia,SVK,2005,23306.523,Europe,0.29296494,3.0,148.70546,42086.473,Low,16478.52888769638,Medium,False
Slovakia,SVK,2006,25385.625,Europe,0.25797036,3.0,164.9922,40946.383,Low,18836.886179925,Medium,False
Slovakia,SVK,2007,28123.795,Europe,0.24664712,3.0,166.58003,38418.406,Low,21187.1419597796,Medium,False
Slovakia,SVK,2008,29606.78,Europe,0.26024988,3.0,162.46448,39431.95,Low,21901.6190578136,Medium,False
Slovakia,SVK,2009,27939.568,Europe,0.2723098,3.0,136.71436,35687.543,Low,20331.3498258336,Medium,False
Slovakia,SVK,2010,29809.037,Europe,0.2731572,3.0,155.1085,38080.727,Low,21666.4839183836,Medium,False
Slovakia,SVK,2011,30533.477,Europe,0.2653828,3.0,169.17807,36591.31,Low,22430.4173800044,High,True
Slovakia,SVK,2012,30959.865,Europe,0.26115808,3.0,176.96896,35105.086,Low,22874.4460995408,High,True
Slovakia,SVK,2013,31144.129,Europe,0.28086153,3.0,180.90314,35936.51,Low,22396.94127854263,High,True
Slovakia,SVK,2014,31956.469,Europe,0.26103425,3.0,176.75632,33419.594,Low,23614.73608193675,High,True
Slovakia,SVK,2015,33578.89,Europe,0.26491234,3.0,179.42603,33734.29,Low,24683.4276754974,High,True
Slovakia,SVK,2016,34188.84,Europe,0.2515492,3.0,182.75739,34015.234,Low,25588.664649072,High,True
Slovakia,SVK,2017,35117.14,Europe,0.23237365,3.0,186.64468,35774.91,Low,26956.842000639,High,True
Slovakia,SVK,2018,36493.062,Europe,0.24970019,3.0,188.73297,35121.09,Low,27380.73748491822,High,True
Slovakia,SVK,2019,37273.133,Europe,0.23232324,2.0,183.72261,33892.78,Low,28613.717976489083,High,True
Slovakia,SVK,2020,36278.3,Europe,0.24219424,2.0,167.53418,33193.33,Low,27491.904703008004,High,True
Slovakia,SVK,2021,38437.492,Europe,0.2411022,2.0,181.85745,35836.406,Low,29170.128116317595,High,True
Slovenia,SVN,1993,22703.125,Europe,0.2911778,3.0,96.022354,33440.46,Low,16092.479009375,Medium,False
Slovenia,SVN,1997,27023.559,Europe,0.241215,3.0,96.42954,40089.32,Low,20505.071215815,Medium,False
Slovenia,SVN,1999,29361.771,Europe,0.24042886,3.0,92.95819,39822.12,Low,22302.353870888943,Medium,False
Slovenia,SVN,2004,34575.895,Europe,0.24790733,3.0,112.39993,42641.285,Low,26004.277188189648,High,True
Slovenia,SVN,2005,35846.35,Europe,0.24634741,3.0,121.12728,42552.617,Low,27015.694519546498,High,True
Slovenia,SVN,2006,37843.477,Europe,0.24363928,3.0,130.51791,42625.9,Low,28623.31951102344,High,True
Slovenia,SVN,2007,40319.113,Europe,0.24354753,3.0,137.6631,42199.438,Low,30499.492617059102,High,True
Slovenia,SVN,2008,41612.91,Europe,0.23718019,3.0,135.3871,46044.38,Low,31743.1520997471,High,True
Slovenia,SVN,2009,38108.234,Europe,0.24787736,3.0,114.4823,42243.055,Low,28662.06556181776,High,True
Slovenia,SVN,2010,38364.383,Europe,0.24933259,3.0,128.60658,42077.926,Low,28798.892022858032,High,True
Slovenia,SVN,2011,38535.707,Europe,0.24868034,3.0,140.33235,40687.836,Low,28952.634281099625,High,True
Slovenia,SVN,2012,37333.69,Europe,0.25585502,3.0,143.65645,39460.902,Low,27781.6779983762,High,True
Slovenia,SVN,2013,36975.92,Europe,0.26241106,3.0,145.1688,38978.773,Low,27273.0296383248,High,True
Slovenia,SVN,2014,37960.152,Europe,0.25657535,3.0,146.47171,39934.504,Low,28220.512714546803,High,True
Slovenia,SVN,2015,38839.44,Europe,0.25408465,3.0,147.21837,35905.984,Low,28970.934481404,High,True
Slovenia,SVN,2016,39988.71,Europe,0.24757937,3.0,148.23845,38209.27,Low,30088.3303710873,High,True
Slovenia,SVN,2017,42030.492,Europe,0.24219307,3.0,158.70213,38467.918,Low,31850.99810890956,High,True
Slovenia,SVN,2018,43712.26,Europe,0.24633364,3.0,162.6135,39123.293,Low,32944.4598815736,High,True
Slovenia,SVN,2019,44930.54,Europe,0.24384232,3.0,160.04428,37863.65,Low,33974.572887547205,High,True
Slovenia,SVN,2020,42807.46,Europe,0.24031529,3.0,147.54901,36500.57,Low,32520.1728359366,High,True
Slovenia,SVN,2021,46274.28,Europe,0.2428228,2.0,162.08273,36133.637,Low,35037.829762416,High,True
Solomon Islands,SLB,2005,2287.26,Oceania,0.46088147,2.0,66.574585,2695.842,High,1233.1042489278,Low,False
Solomon Islands,SLB,2012,2743.4534,Oceania,0.37054926,2.0,104.82363,2854.3516,Medium,1726.868772785516,Low,False
South Africa,ZAF,1993,9989.177,Africa,0.5933394,0.0,35.698124,24109.285,High,4062.204712326201,Low,False
South Africa,ZAF,2000,11197.515,Africa,0.5776966,3.0,46.220722,25321.518,High,4728.748656051,Medium,False
South Africa,ZAF,2005,12877.307,Africa,0.6476209,3.0,47.42778,26507.484,High,4537.6938510837,Medium,False
South Africa,ZAF,2008,14315.189,Africa,0.63009,3.0,65.974525,28867.252,High,5295.33156299,Medium,False
South Africa,ZAF,2010,14182.334,Africa,0.6338269,3.0,50.406086,28270.55,High,5193.1892060154005,Medium,False
South Africa,ZAF,2014,14661.263,Africa,0.630258,2.0,59.499573,26433.637,High,5420.884704146,Medium,False
South Korea,KOR,2006,32897.965,Asia,0.31702983,3.0,70.65187,55548.69,Medium,22468.328748704047,High,False
South Korea,KOR,2008,35404.05,Asia,0.32324833,3.0,95.51635,57747.695,Medium,23959.749962263504,High,False
South Korea,KOR,2010,37728.88,Asia,0.32021224,3.0,91.3996,62181.16,Medium,25647.6308225088,High,False
South Korea,KOR,2012,39543.996,Asia,0.31558052,3.0,105.45833,64799.957,Medium,27064.681179442083,High,False
South Korea,KOR,2014,41648.246,Asia,0.31192905,3.0,90.61444,64335.42,Medium,28656.948191053696,High,False
South Korea,KOR,2016,43674.508,Asia,0.35222206,3.0,73.60381,66408.734,Medium,28291.38282275352,High,False
South Korea,KOR,2017,44928.05,Asia,0.34854642,3.0,77.12092,66893.76,Medium,29268.539014919003,High,False
South Korea,KOR,2018,46034.29,Asia,0.33725032,3.0,78.98887,67787.555,Medium,30509.2109665272,High,False
South Korea,KOR,2019,46903.84,Asia,0.33196163,3.0,75.75714,66842.08,Medium,31333.5648203408,High,False
South Korea,KOR,2020,46506.934,Asia,0.32708606,3.0,69.03404,64557.53,Medium,31295.16419525996,High,False
South Korea,KOR,2021,48571.434,Asia,0.32906574,3.0,80.199455,67653.84,Medium,32588.23912792884,High,False
Spain,ESP,1990,31639.244,Europe,0.32023215,3.0,35.652905,27481.55,Medium,21507.3408695054,High,False
Spain,ESP,1993,32001.795,Europe,0.3565849,3.0,36.995163,28449.67,Medium,20590.4381301045,High,False
Spain,ESP,1994,32608.84,Europe,0.35103723,3.0,41.69588,29646.164,Medium,21161.9231328868,High,False
Spain,ESP,1995,33360.46,Europe,0.35726634,3.0,44.830627,30627.23,Medium,21441.8905550836,High,False
Spain,ESP,1996,34088.027,Europe,0.36464584,3.0,46.297752,31666.996,Medium,21657.96976064232,High,False
Spain,ESP,1997,35163.18,Europe,0.35324422,3.0,51.22714,32792.242,Medium,22741.9899081804,High,False
Spain,ESP,1998,36524.426,Europe,0.34580052,3.0,52.730312,34129.42,Medium,23894.26049649848,High,False
Spain,ESP,1999,37980.48,Europe,0.3379193,3.0,54.696915,35559.797,Medium,25146.142784736,High,False
Spain,ESP,2000,39777.45,Europe,0.34128913,3.0,60.121624,37439.527,Medium,26201.83869588149,High,False
Spain,ESP,2003,42045.082,Europe,0.31800938,3.0,53.43579,40131.9,Medium,28674.35154113084,High,False
Spain,ESP,2004,42612.938,Europe,0.33301964,3.0,54.47952,40606.906,Medium,28421.99272789768,High,False
Spain,ESP,2005,43387.035,Europe,0.32431775,3.0,54.699165,40524.547,Medium,29315.84942962875,High,False
Spain,ESP,2006,44384.727,Europe,0.33541158,3.0,56.083927,40138.527,Medium,29497.575589061344,High,False
Spain,ESP,2007,45110.254,Europe,0.3413741,3.0,57.62695,40410.574,Medium,29710.7816399786,High,False
Spain,ESP,2008,44736.902,Europe,0.342204,3.0,55.828133,38606.21,Medium,29427.755187992003,High,False
Spain,ESP,2009,42671.52,Europe,0.34924084,3.0,46.83669,35630.33,Medium,27768.8825111232,High,False
Spain,ESP,2010,42515.49,Europe,0.35244486,3.0,52.69337,36337.7,Medium,27531.1240791186,High,False
Spain,ESP,2011,42093.582,Europe,0.35693976,3.0,58.51182,35552.812,Medium,27068.708943379683,High,False
Spain,ESP,2012,40861.01,Europe,0.35403663,3.0,60.554035,35236.293,Medium,26394.715721203705,High,False
Spain,ESP,2013,40409.99,Europe,0.36181897,3.0,61.668774,33871.53,Medium,25788.889040489696,High,False
Spain,ESP,2014,41147.246,Europe,0.3605231,3.0,63.39926,33449.562,Medium,26312.7133156174,High,False
Spain,ESP,2015,42851.414,Europe,0.3617834,3.0,63.582043,33881.086,Medium,27348.4837482724,High,False
Spain,ESP,2016,44063.383,Europe,0.35757092,3.0,63.18868,34060.69,Medium,28307.59860237764,High,False
Spain,ESP,2017,45233.24,Europe,0.3465126,3.0,66.16745,34390.28,Medium,29559.352401175995,High,False
Spain,ESP,2018,46114.344,Europe,0.3471633,3.0,67.00941,34806.586,Medium,30105.136159624795,High,False
Spain,ESP,2019,46682.477,Europe,0.34303716,3.0,66.36623,33605.45,Medium,30668.65266815468,High,False
Spain,ESP,2020,41372.78,Europe,0.34863645,3.0,59.44613,30043.191,Medium,26948.720854169,High,False
Spain,ESP,2021,44091.11,Europe,0.3388591,3.0,66.52459,32225.066,Medium,29150.436147399,High,False
Sri Lanka,LKA,1990,4561.579,Asia,0.32447433,1.0,68.24391,1737.2018,Medium,3081.46371023293,Low,False
Sri Lanka,LKA,1995,5523.312,Asia,0.35399538,2.0,81.63505,2241.126,Medium,3568.0850697014403,Low,False
Sri Lanka,LKA,2002,6409.863,Asia,0.40171906,2.0,76.33513,2799.956,High,3834.89886091122,Low,False
Sri Lanka,LKA,2006,7970.665,Asia,0.3966902,1.0,71.26118,3338.2832,Medium,4808.780307017,Low,False
Sri Lanka,LKA,2009,9156.319,Asia,0.36054152,1.0,49.149143,3147.0713,Medium,5855.08583013512,Low,False
Sri Lanka,LKA,2016,13845.614,Asia,0.39345774,2.0,46.47154,4708.024,Medium,8397.95000664764,Medium,False
Sri Lanka,LKA,2019,14637.444,Asia,0.37663776,2.0,49.425526,5221.1147,Medium,9124.42987971456,Medium,False
Sudan,SDN,2009,4188.0547,Africa,0.35395128,1.0,32.78088,2354.9653,Medium,2705.687378224984,Low,False
Sudan,SDN,2014,4207.5005,Africa,0.3424273,1.0,20.84511,2378.8403,Medium,2766.73746403635,Low,False
Sweden,SWE,1992,39032.066,Europe,0.24908733,3.0,50.851788,75575.37,Low,29309.672895676216,High,True
Sweden,SWE,1995,40643.805,Europe,0.25236505,3.0,68.68042,76114.61,Low,30386.72911898476,High,True
Sweden,SWE,2000,48174.934,Europe,0.2696006,3.0,81.47161,73473.09,Low,35186.942888639605,High,True
Sweden,SWE,2001,48699.562,Europe,0.2654536,3.0,80.5687,78203.445,Low,35772.087948676795,High,True
Sweden,SWE,2002,49646.94,Europe,0.26216906,3.0,77.08491,72761.77,Low,36631.0484083236,High,True
Sweden,SWE,2003,50392.918,Europe,0.25268546,3.0,75.32782,67983.805,Low,37659.36033442772,High,True
Sweden,SWE,2004,52293.03,Europe,0.2614015,3.0,78.73552,73809.125,Low,38623.553518455,High,True
Sweden,SWE,2005,53539.113,Europe,0.26821113,3.0,84.16752,74351.46,Low,39179.32700307231,High,True
Sweden,SWE,2006,55728.254,Europe,0.26351255,3.0,88.329834,69210.57,Low,41043.159681412304,High,True
Sweden,SWE,2007,57100.438,Europe,0.27114177,3.0,89.54643,69957.22,Low,41618.12417290474,High,True
Sweden,SWE,2008,56134.32,Europe,0.2811921,3.0,92.8079,69189.04,Low,40349.792677128,High,True
Sweden,SWE,2009,53289.566,Europe,0.27339876,3.0,81.957886,62336.01,Low,38720.26473466183,High,True
Sweden,SWE,2010,55875.72,Europe,0.27736187,3.0,85.09105,66270.92,Low,40377.9258132036,High,True
Sweden,SWE,2011,57209.918,Europe,0.27605262,3.0,86.39033,64644.645,Low,41416.97024611484,High,True
Sweden,SWE,2012,56552.895,Europe,0.27643898,3.0,85.29767,67522.56,Low,40919.4703901529,High,True
Sweden,SWE,2013,56713.703,Europe,0.28822792,3.0,81.63982,62550.26,Low,40367.23034881224,High,True
Sweden,SWE,2014,57442.918,Europe,0.28388658,3.0,83.82265,61633.875,Low,41135.64446375956,High,True
Sweden,SWE,2015,59345.35,Europe,0.29209688,3.0,84.15717,63157.69,Low,42010.758422492,High,True
Sweden,SWE,2016,59981.418,Europe,0.29561213,3.0,83.2638,61225.848,Low,42250.18326459966,High,True
Sweden,SWE,2017,60258.727,Europe,0.28774142,3.0,85.92125,62769.023,Low,42919.79532562766,High,True
Sweden,SWE,2018,60696.242,Europe,0.29971606,3.0,90.12969,59946.555,Low,42504.60349095348,High,True
Sweden,SWE,2019,61615.992,Europe,0.2930465,3.0,92.52108,60948.945,Low,43559.641200372,High,True
Sweden,SWE,2020,59945.586,Europe,0.28870627,3.0,84.33078,57891.91,Low,42638.91946297578,High,True
Sweden,SWE,2021,63124.598,Europe,0.29765385,3.0,90.277985,60540.156,Low,44335.3183755977,High,True
Switzerland,CHE,1992,62482.227,Europe,0.33854857,3.0,78.882645,50348.56,Medium,41328.95839873461,High,False
Switzerland,CHE,2000,67987.01,Europe,0.33431056,3.0,97.93686,50728.715,Medium,45258.23461417439,High,False
Switzerland,CHE,2002,68055.63,Europe,0.31686732,3.0,91.78185,49782.92,Medium,46491.0249109884,High,False
Switzerland,CHE,2004,68880.05,Europe,0.31564513,3.0,95.5171,48387.895,Medium,47138.3976633435,High,False
Switzerland,CHE,2006,72728.92,Europe,0.33918807,3.0,106.245155,46835.152,Medium,48060.1379920156,High,False
Switzerland,CHE,2007,74904.84,Europe,0.34255534,3.0,113.331856,47056.12,Medium,49245.7870661544,High,False
Switzerland,CHE,2008,76035.87,Europe,0.337947,3.0,116.778,47463.715,Medium,50339.77584111,High,False
Switzerland,CHE,2009,73366.586,Europe,0.32855856,3.0,109.775986,45899.61,Medium,49261.36615172384,High,False
Switzerland,CHE,2010,74961.31,Europe,0.3255303,3.0,120.065125,45954.605,Medium,50559.132267307,High,False
Switzerland,CHE,2011,75476.55,Europe,0.3171362,3.0,125.556274,42336.48,Medium,51540.20374389,High,False
Switzerland,CHE,2012,75560.02,Europe,0.31567127,3.0,126.45386,44281.652,Medium,51707.892525374606,High,False
Switzerland,CHE,2013,76034.81,Europe,0.3246219,3.0,133.69371,44402.76,Medium,51352.245511661,High,False
Switzerland,CHE,2014,76877.805,Europe,0.3252566,3.0,120.213425,42067.453,Medium,51872.791530237,High,False
Switzerland,CHE,2015,77257.68,Europe,0.32306957,3.0,117.13848,40610.04,Medium,52298.074543202405,High,False
Switzerland,CHE,2016,77999.46,Europe,0.33042452,3.0,123.565926,37770.08,Medium,52226.5258692408,High,False
Switzerland,CHE,2017,78328.09,Europe,0.32676333,3.0,123.62181,37506.7,Medium,52733.342479060295,High,False
Switzerland,CHE,2018,79977.305,Europe,0.3314104,3.0,124.428505,37754.48,Medium,53471.994359028,High,False
Switzerland,CHE,2019,80315.68,Europe,0.3399834,3.0,124.12761,39174.78,Medium,53009.682040288,High,False
Switzerland,CHE,2020,78023.34,Europe,0.33737928,3.0,121.78598,35722.31,Medium,51699.8817276048,High,False
Syria,SYR,1996,7943.4404,Asia,0.3516938,1.0,69.91418,13037.239,Medium,5149.78166065048,Low,False
Syria,SYR,2003,8177.545,Asia,0.37514603,1.0,61.54699,12843.79,Medium,5109.77145810365,Low,False
